Starting Coordinate; End Coordinate; True Distance(km) 
[8.96662, -79.516747];[7.1333, -79.833412];54.581529001974886
[43.358429, -70.444473];[43.32452, -69.999077];2.5152880256906687
[18.509439, -66.54377];[18.643947, -66.546488];14.959371254725898
[18.64496, -66.546509];[18.646236, -66.524177];2.3571496648792696
[35.336769, -75.781174];[35.173599, -76.019608];9.00292616624655
[35.712078, -75.631851];[35.336769, -75.781174];67.5326078264962
[35.712078, -75.631851];[35.814442, -75.07373];30.047752325135754
[35.299221, -76.305206];[35.152889, -76.062286];27.415908728481295
[37.568939, -76.909714];[37.55445, -76.905019];1.663406588283357
[37.568939, -76.909714];[37.55445, -76.905019];1.663406588283357
[37.55445, -76.905019];[37.546501, -76.902443];0.9125964806373756
[37.55445, -76.905019];[37.546501, -76.902443];0.9125964806373756
[37.546501, -76.902443];[37.568594, -76.880173];3.1446330962407556
[37.546501, -76.902443];[37.568594, -76.880173];3.1446330962407556
[37.568594, -76.880173];[37.572502, -76.854343];5.425561227424382
[37.568594, -76.880173];[37.572502, -76.854343];5.425561227424382
[37.572502, -76.854343];[37.552192, -76.821745];3.6545951470485862
[37.572502, -76.854343];[37.552192, -76.821745];3.6545951470485862
[37.552192, -76.821745];[37.546655, -76.815304];0.3045271174195378
[37.552192, -76.821745];[37.546655, -76.815304];0.3045271174195378
[37.546655, -76.815304];[37.519829, -76.792053];3.619559047886562
[37.546655, -76.815304];[37.519829, -76.792053];3.619559047886562
[37.519829, -76.792053];[37.420799, -76.701218];6.807234229149393
[30.419831, -88.566068];[30.40377, -88.583618];2.848752091571468
[30.419831, -88.566068];[30.40377, -88.583618];2.848752091571468
[30.40377, -88.583618];[30.35427, -88.565175];10.32908716380779
[30.40377, -88.583618];[30.35427, -88.565175];10.32908716380779
[30.35427, -88.565175];[30.343451, -88.565491];1.2034016580642706
[30.35427, -88.565175];[30.343451, -88.565491];1.2034016580642706
[30.348129, -88.55896];[30.343451, -88.565491];0.8144646642684724
[40.859409, -74.114014];[40.837624, -74.124736];2.584819263868334
[40.859409, -74.114014];[40.837624, -74.124736];2.584819263868334
[40.837624, -74.124736];[40.818502, -74.134148];2.2689553392077806
[40.837624, -74.124736];[40.818502, -74.134148];2.2689553392077806
[40.818502, -74.134148];[40.806222, -74.140192];1.4571383304558454
[40.818502, -74.134148];[40.806222, -74.140192];1.4571383304558454
[40.806222, -74.140192];[40.75679, -74.164422];11.71995041993585
[40.806222, -74.140192];[40.75679, -74.164422];11.71995041993585
[40.75679, -74.164422];[40.740601, -74.140061];2.7298009415688735
[40.75679, -74.164422];[40.740601, -74.140061];2.7298009415688735
[40.740601, -74.140061];[40.713558, -74.115402];6.758955436061575
[40.740601, -74.140061];[40.713558, -74.115402];6.758955436061575
[44.925529, -67.003342];[44.78587, -66.895767];4.626778131040609
[39.250679, -76.563744];[39.2444, -76.55722];0.8961504395758336
[39.238838, -76.560402];[39.241928, -76.554604];0.6061211840395915
[39.241928, -76.554604];[39.236271, -76.548653];0.8113866183808316
[39.268219, -76.575043];[39.255669, -76.569023];1.5949574600867689
[39.261688, -76.607613];[39.257191, -76.596786];1.0932035851245159
[39.257191, -76.596786];[39.255379, -76.575394];0.5244572343892062
[39.244839, -76.539833];[39.254303, -76.548915];1.3111190473953376
[39.244839, -76.539833];[39.254303, -76.548915];1.3111190473953376
[39.244839, -76.539833];[39.237991, -76.533852];0.9193114539365772
[39.244839, -76.539833];[39.236271, -76.548653];0.5861273189532963
[39.254303, -76.548915];[39.255213, -76.552999];0.3659130073959321
[39.254303, -76.548915];[39.255213, -76.552999];0.3659130073959321
[39.255213, -76.552999];[39.256075, -76.557121];0.36762655096821234
[39.255213, -76.552999];[39.256075, -76.557121];0.36762655096821234
[39.256075, -76.557121];[39.250679, -76.563744];0.8277792063977243
[39.256075, -76.557121];[39.250679, -76.563744];0.8277792063977243
[39.229279, -76.541267];[39.222321, -76.533867];1.0024538401060907
[39.255379, -76.575394];[39.252041, -76.578217];0.44367836296308694
[39.255379, -76.575394];[39.255669, -76.569023];0.5495019894843538
[39.255669, -76.569023];[39.250679, -76.563744];0.7172770896407595
[39.26292, -76.606102];[39.257191, -76.596786];1.0242738932151023
[39.263908, -76.604584];[39.257191, -76.596786];1.0042903126883902
[39.273121, -76.575279];[39.268219, -76.575043];0.54545674493505
[39.236271, -76.548653];[39.229279, -76.541267];1.0045704188281834
[39.263371, -76.601883];[39.260262, -76.598534];0.4501622686110093
[39.260262, -76.598534];[39.257191, -76.596786];0.37317376592642
[39.2444, -76.55722];[39.241928, -76.554604];0.35539824493746486
[39.240559, -76.563972];[39.2444, -76.55722];0.7214704868979529
[39.26334, -76.597977];[39.260262, -76.598534];0.34560162087275736
[39.260578, -76.590149];[39.260262, -76.598534];0.8012604673330234
[39.19249, -76.481506];[39.185349, -76.457687];2.2010278568314776
[39.237991, -76.533852];[39.229279, -76.541267];1.1603050278944533
[39.241631, -76.523743];[39.237991, -76.533852];0.9600859083696789
[39.255219, -76.536469];[39.244839, -76.539833];1.1899988989684083
[38.312969, -76.443604];[38.352581, -76.336403];7.224921903840117
[47.218102, -122.912407];[47.161388, -122.883591];5.199344125117566
[70.849983, -158.799988];[71.427277, -160.414581];13.721884277146836
[21.384979, -157.989487];[21.292114, -157.971296];16.35306463830425
[21.384979, -157.989487];[21.292085, -157.971225];9.42823329375819
[21.220948, -157.972993];[21.19519, -157.973633];2.8649311773346375
[21.220948, -157.972993];[21.253309, -157.892502];9.085362210668817
[21.22094, -157.973012];[21.19519, -157.973633];2.8639969063705406
[21.22094, -157.973012];[21.220948, -157.972993];0.0021610276029548165
[57.84222, -136.039871];[58.17823, -136.51181];21.77367265272909
[48.226559, -122.732323];[48.245171, -122.586822];10.973200504518422
[44.22551, -68.793137];[43.697239, -68.737152];15.200867841036102
[44.63155, -68.843353];[44.568672, -68.796196];4.807672343956168
[44.63155, -68.843353];[44.568672, -68.796196];4.807672343956168
[44.568672, -68.796196];[44.568481, -68.796223];0.021345687466642362
[44.568672, -68.796196];[44.568481, -68.796223];0.021345687466642362
[44.568481, -68.796223];[44.523178, -68.802567];5.062495961668793
[44.568481, -68.796223];[44.523178, -68.802567];5.062495961668793
[44.523178, -68.802567];[43.6455, -68.865883];33.312261192067716
[44.280182, -69.007103];[43.60445, -68.962509];8.209395523018214
[44.23489, -68.818787];[43.685989, -68.762833];3.8026297758834504
[44.24287, -68.937767];[43.635651, -68.888428];40.20713087789502
[44.241009, -68.756248];[43.736259, -68.639587];7.841637992051551
[44.169571, -68.981613];[43.63905, -68.880913];27.740953971719737
[30.413771, -87.115273];[30.392524, -87.188512];7.410616784493429
[30.413771, -87.115273];[30.392524, -87.188512];7.410616784493429
[30.392524, -87.188512];[30.392459, -87.188684];0.018011133227805513
[30.392524, -87.188512];[30.392459, -87.188684];0.018011133227805513
[30.392459, -87.188684];[30.369011, -87.214363];0.11616897862758964
[30.392459, -87.188684];[30.369011, -87.214363];0.11616897862758964
[30.369011, -87.214363];[30.231831, -87.288887];26.75213245469174
[30.43487, -87.100616];[30.413771, -87.115273];2.7348223124259103
[43.110033, -70.799019];[43.098781, -70.782967];3.5820192476413317
[43.110033, -70.799019];[43.098781, -70.782967];3.5820192476413317
[43.17717, -70.8274];[43.12188, -70.824303];2.573311802622999
[43.12188, -70.824303];[43.114607, -70.806553];1.9650613354556379
[43.12188, -70.824303];[43.114607, -70.806553];1.9650613354556379
[43.098781, -70.782967];[43.094954, -70.773283];0.8940565119917215
[43.098781, -70.782967];[43.094954, -70.773283];0.8940565119917215
[43.094954, -70.773283];[43.07412, -70.738113];1.9290382087268565
[43.094954, -70.773283];[43.07412, -70.738113];1.9290382087268565
[43.114607, -70.806553];[43.110033, -70.799019];1.5891131288428868
[43.114607, -70.806553];[43.110033, -70.799019];1.5891131288428868
[44.503681, -67.757019];[44.146591, -67.625847];3.5318729500800714
[43.95742, -69.284393];[43.758141, -69.171043];9.721618928905519
[44.51664, -67.785683];[44.1334, -67.65815];28.12819952414057
[44.607182, -67.744629];[44.169701, -67.567619];11.60949492223991
[44.505909, -67.750023];[44.15789, -67.595047];3.4059279941125573
[41.950088, -70.661072];[41.988029, -70.519508];11.87837023611363
[21.442499, -158.193085];[21.79166, -158.704193];65.56638306941578
[18.00131, -66.716812];[17.833321, -66.716667];18.679556633185975
[17.833321, -66.716667];[17.83074, -66.749023];3.436985651895058
[41.193161, -73.188377];[41.172081, -73.178833];0.8538613468147125
[55.91045, -130.016998];[54.635021, -130.63205];90.72195349228883
[43.645851, -70.247208];[43.64941, -70.251259];0.5126923113221242
[43.082779, -70.719048];[43.077961, -70.721283];0.5656537625641727
[43.077961, -70.721283];[43.06963, -70.046967];5.579295101892651
[47.862141, -122.379097];[47.76347, -122.438522];11.835119518449865
[47.862141, -122.379097];[47.922279, -122.494003];10.868096452694802
[38.353505, -77.177548];[38.353676, -77.177242];0.03276459941246112
[38.353505, -77.177548];[38.353676, -77.177242];0.03276459941246112
[38.353676, -77.177242];[38.389149, -77.113449];6.818104505988297
[38.353676, -77.177242];[38.389149, -77.113449];6.818104505988297
[38.389149, -77.113449];[38.426223, -77.03673];7.853733789482199
[38.389149, -77.113449];[38.426223, -77.03673];7.853733789482199
[38.389771, -77.278687];[38.35349, -77.177669];9.686531012813877
[38.389771, -77.278687];[38.35349, -77.177669];9.686531012813877
[38.35349, -77.177669];[38.353505, -77.177548];0.010682085659799756
[38.35349, -77.177669];[38.353505, -77.177548];0.010682085659799756
[38.531731, -77.264267];[38.389771, -77.278687];22.028293954919942
[38.531731, -77.264267];[38.389771, -77.278687];22.028293954919942
[38.862949, -77.036774];[38.848351, -77.025513];1.8935893688950096
[38.62994, -77.121437];[38.621804, -77.14546];2.274533173385208
[38.62994, -77.121437];[38.621804, -77.14546];2.274533173385208
[38.621804, -77.14546];[38.59943, -77.211517];6.255587788901928
[38.621804, -77.14546];[38.59943, -77.211517];6.255587788901928
[38.59943, -77.211517];[38.531731, -77.264267];12.948444523685076
[38.810749, -77.037712];[38.848351, -77.025513];4.312622322167187
[38.426223, -77.03673];[38.341351, -76.994278];10.136821982272933
[38.426223, -77.03673];[38.341351, -76.994278];10.136821982272933
[38.341351, -76.994278];[38.28022, -76.946487];9.366471344849021
[38.662258, -77.128967];[38.62994, -77.121437];3.652618883312534
[38.662258, -77.128967];[38.62994, -77.121437];3.652618883312534
[49.924301, -124.397598];[49.8731, -124.571129];13.671094588119344
[49.8731, -124.571129];[49.06987, -123.379517];124.05702365224359
[43.699699, -70.245934];[43.653511, -70.220581];1.637596600260143
[48.668381, -123.242401];[48.636719, -123.23452];3.567939079574917
[54.448509, -130.055527];[54.30003, -130.330154];24.26889820605422
[60.864441, -146.68187];[60.749451, -146.949493];8.664123159713629
[40.514851, -74.199821];[40.508598, -74.189934];0.9789933124261986
[40.508598, -74.189934];[40.473991, -74.035957];8.958278631798363
[44.4016, -68.01796];[43.999069, -67.998894];3.6334136286253376
[41.81419, -71.391953];[41.808041, -71.394997];1.2326075027101409
[41.76173, -71.376633];[41.718571, -71.343941];9.319725438554775
[41.806839, -71.400284];[41.808041, -71.394997];0.5048314461154492
[41.808041, -71.394997];[41.805248, -71.392303];0.3825067290679942
[41.805248, -71.392303];[41.799441, -71.386608];0.7998635512094053
[41.805248, -71.392303];[41.799441, -71.386608];0.7998635512094053
[41.805592, -71.399979];[41.808041, -71.394997];0.49463911275608946
[41.799441, -71.386608];[41.76173, -71.376633];1.7727408457043636
[41.799441, -71.386608];[41.76173, -71.376633];1.7727408457043636
[41.78421, -71.388298];[41.76173, -71.376633];1.6795707758853367
[41.801102, -71.396584];[41.805248, -71.392303];0.7725510141778518
[41.803329, -71.398453];[41.805248, -71.392303];0.5526184558866432
[42.040871, -70.183723];[42.025059, -70.339447];11.619849047461205
[70.314133, -148.318802];[71.412163, -147.813004];123.47872179170491
[17.83074, -66.749023];[17.823999, -66.779602];3.32261933594107
[47.573139, -122.452301];[47.60828, -122.458641];3.936325713771674
[48.02932, -122.638023];[48.138586, -122.711613];13.322949083913414
[48.02932, -122.638023];[48.138586, -122.711613];13.322949083913414
[48.02932, -122.638023];[47.955238, -122.66079];8.409972695905306
[47.658718, -122.464531];[47.76347, -122.438522];14.599616136183375
[47.76347, -122.438522];[47.922279, -122.494003];18.13771590206094
[47.76347, -122.438522];[47.728279, -122.546493];11.739783192843829
[47.922279, -122.494003];[48.02932, -122.638023];15.607975527520452
[48.138586, -122.711613];[48.148659, -122.730202];1.7767555006087246
[48.138586, -122.711613];[48.148659, -122.730202];1.7767555006087246
[48.207932, -123.110496];[48.16436, -123.391434];19.630501812192488
[19.13805, -155.507797];[18.56995, -155.404007];64.10711235318432
[49.158791, -123.879227];[49.052719, -123.661438];20.224514079130458
[49.052719, -123.661438];[49.002079, -123.604591];6.991858736799737
[49.052719, -123.661438];[48.928719, -123.690033];11.787919974314397
[36.931469, -123.128113];[36.802689, -123.05809];15.615913949729501
[38.29081, -123.987892];[37.984438, -123.778082];38.69457735296029
[28.00528, -179.016403];[28.000701, -178.99928];1.7564951341766655
[26.721479, -174.215546];[26.549354, -173.652638];59.13310074349219
[21.94166, -159.653595];[21.81131, -159.669205];14.583506725342222
[21.97666, -160.0625];[21.83637, -159.915894];21.72797059699391
[8.28333, -82.866669];[7.848354, -82.833209];48.507271236840026
[7.41667, -82.800003];[7.348077, -82.08191];79.5529870298324
[22.488079, -166.312897];[21.83637, -159.915894];1802.7397911127478
[38.655788, -124.329109];[38.466829, -124.152452];26.026978042180446
[38.293159, -123.047996];[38.291116, -123.865466];71.34296612040717
[39.426392, -124.774902];[38.655788, -124.329109];93.93914598507128
[16.221622, -112.560303];[16.489116, -113.662629];121.31566285537691
[16.221622, -112.560303];[16.245493, -112.569842];2.8429998382169672
[36.632751, -122.966309];[35.438309, -122.046387];156.46608122618548
[35.438309, -122.046387];[35.361591, -122.000511];9.490110210879108
[39.42424, -123.886101];[39.426392, -124.774902];76.34183120992859
[40.758072, -125.193901];[39.426392, -124.774902];152.30485210563162
[45.719119, -130.959529];[45.64657, -130.891982];9.623536415033287
[45.719119, -130.959529];[44.978758, -132.140104];123.64541828603234
[44.103287, -129.455098];[43.839956, -130.002304];52.677850600373034
[44.103287, -129.455098];[42.292504, -127.75287];64.97719831811334
[42.292504, -127.75287];[42.204837, -127.670337];11.881724536162055
[42.292504, -127.75287];[41.586518, -129.346305];153.40080855021495
[-6.83706, 178.374145];[-7.059608, 178.189026];32.09188878672462
[-6.83706, 178.374145];[-14.50584, -175.890411];1054.8277115639273
[-6.83706, 178.374145];[-12.798694, -173.658682];1094.4858085080878
[-6.83706, 178.374145];[-11.63368, -175.816116];829.9131514065493
[-6.83706, 178.374145];[-14.357706, -170.771619];1449.330633695304
[-6.83706, 178.374145];[-14.36573, -170.75676];1451.1560950712537
[-6.83706, 178.374145];[-14.39999, -170.700012];1458.3504190444023
[-6.83706, 178.374145];[-13.77725, -171.754608];1325.4204854789944
[-6.83706, 178.374145];[-14.73458, -171.667786];1395.365214508607
[-6.83706, 178.374145];[-14.35031, -170.692505];1455.9680687010407
[-6.83706, 178.374145];[-2e-05, -180.0];777.2991696231815
[-6.83706, 178.374145];[2.51185, -172.476044];1449.964812040705
[-6.83706, 178.374145];[1.033799, -171.019073];1464.8927097051692
[-6.83706, 178.374145];[2.51201, -177.523682];1129.8345391898922
[-6.83706, 178.374145];[2.697968, -170.000132];1667.493010545289
[-6.83706, 178.374145];[-2.51188, -177.523956];660.141198249875
[-6.83706, 178.374145];[-5.01902, -175.038376];756.5855628419225
[-6.83706, 178.374145];[-7.5167, -172.53363];1007.0506098293735
[-6.83706, 178.374145];[-2e-05, -174.999985];1055.015790545091
[-6.83706, 178.374145];[-2e-05, -171.651607];1341.115202512652
[-6.83706, 178.374145];[2.48897, -170.128738];1641.8154853157648
[-6.83706, 178.374145];[-0.67261, -172.063126];1261.7178187139052
[-6.83706, 178.374145];[-3.83334, -174.0];908.0801163390291
[-14.5, 172.0];[-20.999981, -175.5];1507.257861887223
[-14.5, 172.0];[-20.951269, -175.296936];1523.8321644923044
[-14.5, 172.0];[-23.95577, -175.805176];1653.497492760815
